ILOG_CSV_FORMAT,1.1

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine
GENERAL|KEYS,0,0,0,0,0,0,0,0,0,0
GENERAL,,,,,,,SchedulerLNS,,10,-result RCPSPEarliTardi.csv -search SchedulerLNS -timelimit 10 -scenarii X:\dev\scheduler-papers\mista-2007\scenarii\RCPSPEarliTardi\all.csv

RESULT|NAMES, modeler, instance, modelParams, time, numberOfSolutions, acceptable, lb, ub, completion, objectiveSense, runId
RESULT, RCPSPEarliTardi, mv142_2.25.rcp, , 0.015625, 2, 0, 0, 55, 100, -1, 0
RESULT, RCPSPEarliTardi, mv14_2.25.rcp, , 0, 1, 0, 0, 19, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1423_1.25.rcp, , 4.90625, 7, 0, 26, 1150, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1423_1.75.rcp, , 2.6875, 6, 0, 0, 331, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1423_2.25.rcp, , 0.5, 4, 0, 0, 194, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1424_1.25.rcp, , 3.98438, 3, 0, 414, 1224, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1424_1.75.rcp, , 3.10938, 11, 0, 0, 629, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1424_2.25.rcp, , 0.625, 4, 0, 2, 466, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1425_1.25.rcp, , 7.4375, 8, 0, 0, 967, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1425_1.75.rcp, , 0.5, 3, 0, 0, 220, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1425_2.25.rcp, , 0.25, 3, 0, 0, 98, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1426_1.25.rcp, , 8.79688, 5, 0, 20, 1618, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1426_1.75.rcp, , 0.859375, 3, 0, 0, 541, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1426_2.25.rcp, , 9.73438, 10, 0, 0, 308, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1427_1.25.rcp, , 8.73438, 11, 0, 14, 1927, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1427_1.75.rcp, , 6.28125, 6, 0, 0, 713, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1427_2.25.rcp, , 1.125, 3, 0, 0, 250, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1428_1.25.rcp, , 0.375, 3, 0, 1537, 2137, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1428_1.75.rcp, , 2.76563, 4, 0, 72, 691, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1428_2.25.rcp, , 2.23438, 4, 0, 54, 276, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1429_1.25.rcp, , 8.89063, 8, 0, 0, 1110, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1429_1.75.rcp, , 0.34375, 3, 0, 0, 691, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1429_2.25.rcp, , 0.1875, 3, 0, 0, 306, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1430_1.25.rcp, , 3.89063, 5, 0, 0, 1028, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1430_1.75.rcp, , 0.3125, 3, 0, 0, 376, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1430_2.25.rcp, , 0.0625, 2, 0, 0, 183, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1431_1.25.rcp, , 0.109375, 2, 0, 146, 894, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1431_1.75.rcp, , 0.078125, 3, 0, 0, 389, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1431_2.25.rcp, , 0.015625, 1, 0, 0, 140, 100, -1, 0
RESULT, RCPSPEarliTardi, mv143_1.25.rcp, , 0.015625, 2, 0, 110, 262, 100, -1, 0
RESULT, RCPSPEarliTardi, mv143_1.75.rcp, , 0, 2, 0, 87, 146, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1432_1.25.rcp, , 1.76563, 6, 0, 18, 885, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1432_1.75.rcp, , 9.875, 5, 0, 0, 257, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1432_2.25.rcp, , 1.78125, 3, 0, 0, 158, 100, -1, 0
RESULT, RCPSPEarliTardi, mv143_2.25.rcp, , 0.015625, 3, 0, 0, 90, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1433_1.25.rcp, , 0.5625, 3, 0, 0, 889, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1433_1.75.rcp, , 0.234375, 3, 0, 0, 303, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1433_2.25.rcp, , 0.015625, 1, 0, 65, 255, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1434_1.25.rcp, , 4.95313, 8, 0, 307, 953, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1434_1.75.rcp, , 0.609375, 5, 0, 0, 402, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1434_2.25.rcp, , 0.09375, 2, 0, 36, 481, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1435_1.25.rcp, , 0.203125, 3, 0, 60, 665, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1435_1.75.rcp, , 0.109375, 2, 0, 0, 188, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1435_2.25.rcp, , 0.09375, 3, 0, 0, 106, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1436_1.25.rcp, , 0.203125, 3, 0, 0, 610, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1436_1.75.rcp, , 0.140625, 2, 0, 35, 202, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1436_2.25.rcp, , 0.03125, 2, 0, 0, 198, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1437_1.25.rcp, , 5.53125, 7, 0, 42, 725, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1437_1.75.rcp, , 0.875, 4, 0, 0, 302, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1437_2.25.rcp, , 0.015625, 1, 0, 0, 116, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1438_1.25.rcp, , 3.4375, 9, 0, 544, 1962, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1438_1.75.rcp, , 0.125, 2, 0, 223, 612, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1438_2.25.rcp, , 0.359375, 4, 0, 0, 304, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1439_1.25.rcp, , 0.15625, 2, 0, 513, 1210, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1439_1.75.rcp, , 0.0625, 2, 0, 32, 353, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1439_2.25.rcp, , 0.171875, 3, 0, 0, 148, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1440_1.25.rcp, , 9.17188, 7, 0, 32, 853, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1440_1.75.rcp, , 0.40625, 3, 0, 0, 234, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1440_2.25.rcp, , 0.0625, 3, 0, 0, 267, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1441_1.25.rcp, , 1.45313, 6, 0, 0, 934, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1441_1.75.rcp, , 2.71875, 4, 0, 0, 611, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1441_2.25.rcp, , 0.203125, 4, 0, 0, 313, 100, -1, 0
RESULT, RCPSPEarliTardi, mv144_1.25.rcp, , 0, 1, 0, 0, 126, 100, -1, 0
RESULT, RCPSPEarliTardi, mv144_1.75.rcp, , 0, 2, 0, 0, 94, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1442_1.25.rcp, , 0.3125, 2, 0, 826, 1104, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1442_1.75.rcp, , 0.21875, 3, 0, 42, 443, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1442_2.25.rcp, , 0.21875, 4, 0, 0, 367, 100, -1, 0
RESULT, RCPSPEarliTardi, mv144_2.25.rcp, , 0, 1, 0, 9, 72, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1443_1.25.rcp, , 1.01563, 4, 0, 73, 1044, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1443_1.75.rcp, , 0.578125, 4, 0, 0, 805, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1443_2.25.rcp, , 0.109375, 3, 0, 0, 232, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1444_1.25.rcp, , 7.89063, 7, 0, 0, 932, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1444_1.75.rcp, , 3.89063, 4, 0, 0, 611, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1444_2.25.rcp, , 0.328125, 4, 0, 0, 313, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1445_1.25.rcp, , 0.375, 2, 0, 826, 1104, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1445_1.75.rcp, , 0.359375, 3, 0, 42, 443, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1445_2.25.rcp, , 0.09375, 4, 0, 0, 367, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1446_1.25.rcp, , 1, 4, 0, 73, 1044, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1446_1.75.rcp, , 6.78125, 7, 0, 0, 787, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1446_2.25.rcp, , 0.0625, 3, 0, 0, 232, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1447_1.25.rcp, , 5.51563, 7, 0, 0, 932, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1447_1.75.rcp, , 1.5, 4, 0, 0, 611, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1447_2.25.rcp, , 0.171875, 4, 0, 0, 313, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1448_1.25.rcp, , 0.3125, 2, 0, 826, 1104, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1448_1.75.rcp, , 0.203125, 3, 0, 42, 443, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1448_2.25.rcp, , 0.109375, 4, 0, 0, 367, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1449_1.25.rcp, , 0.984375, 4, 0, 73, 1044, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1449_1.75.rcp, , 0.578125, 4, 0, 0, 805, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1449_2.25.rcp, , 0.0625, 3, 0, 0, 232, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1450_1.25.rcp, , 0.34375, 2, 0, 826, 1104, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1450_1.75.rcp, , 0.3125, 3, 0, 42, 443, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1450_2.25.rcp, , 0.5, 4, 0, 0, 367, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1451_1.25.rcp, , 0.21875, 3, 0, 62, 566, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1451_1.75.rcp, , 2.96875, 6, 0, 44, 467, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1451_2.25.rcp, , 0.265625, 3, 0, 0, 244, 100, -1, 0
RESULT, RCPSPEarliTardi, mv145_1.25.rcp, , 0.0625, 3, 0, 102, 214, 100, -1, 0
RESULT, RCPSPEarliTardi, mv145_1.75.rcp, , 0, 1, 0, 0, 62, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1452_1.25.rcp, , 0.078125, 3, 0, 3, 521, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1452_1.75.rcp, , 0.015625, 1, 0, 0, 336, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1452_2.25.rcp, , 0.078125, 3, 0, 27, 328, 100, -1, 0
RESULT, RCPSPEarliTardi, mv145_2.25.rcp, , 0, 1, 0, 0, 55, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1453_1.25.rcp, , 0.15625, 3, 0, 108, 337, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1453_1.75.rcp, , 0.109375, 5, 0, 0, 203, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1453_2.25.rcp, , 0.328125, 3, 0, 0, 155, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1454_1.25.rcp, , 1.03125, 2, 0, 289, 1033, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1454_1.75.rcp, , 0.875, 5, 0, 0, 610, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1454_2.25.rcp, , 0.09375, 3, 0, 0, 395, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1455_1.25.rcp, , 0.21875, 3, 0, 62, 566, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1455_1.75.rcp, , 2.25, 6, 0, 44, 467, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1455_2.25.rcp, , 0.109375, 3, 0, 0, 244, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1456_1.25.rcp, , 0.078125, 3, 0, 3, 521, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1456_1.75.rcp, , 0.046875, 1, 0, 0, 336, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1456_2.25.rcp, , 0.078125, 3, 0, 27, 328, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1457_1.25.rcp, , 0.09375, 3, 0, 108, 337, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1457_1.75.rcp, , 0.453125, 5, 0, 0, 203, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1457_2.25.rcp, , 0.109375, 3, 0, 0, 155, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1458_1.25.rcp, , 1.03125, 2, 0, 289, 1033, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1458_1.75.rcp, , 1.25, 5, 0, 0, 610, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1458_2.25.rcp, , 0.078125, 3, 0, 0, 395, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1459_1.25.rcp, , 0.125, 3, 0, 62, 566, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1459_1.75.rcp, , 3.07813, 6, 0, 44, 467, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1459_2.25.rcp, , 0.171875, 3, 0, 0, 244, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1460_1.25.rcp, , 0.109375, 3, 0, 3, 521, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1460_1.75.rcp, , 0.015625, 1, 0, 0, 336, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1460_2.25.rcp, , 0.078125, 3, 0, 27, 328, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1461_1.25.rcp, , 0.0625, 2, 0, 108, 331, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1461_1.75.rcp, , 0.078125, 3, 0, 0, 201, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1461_2.25.rcp, , 0.03125, 2, 0, 0, 142, 100, -1, 0
RESULT, RCPSPEarliTardi, mv146_1.25.rcp, , 0, 2, 0, 0, 116, 100, -1, 0
RESULT, RCPSPEarliTardi, mv146_1.75.rcp, , 0, 1, 0, 35, 112, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1462_1.25.rcp, , 0.359375, 3, 0, 376, 1103, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1462_1.75.rcp, , 0.4375, 5, 0, 0, 601, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1462_2.25.rcp, , 0.046875, 1, 0, 0, 379, 100, -1, 0
RESULT, RCPSPEarliTardi, mv146_2.25.rcp, , 0.03125, 1, 0, 9, 57, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1463_1.25.rcp, , 0.140625, 2, 0, 108, 331, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1463_1.75.rcp, , 0.234375, 3, 0, 0, 201, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1463_2.25.rcp, , 0.015625, 2, 0, 0, 142, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1464_1.25.rcp, , 0.265625, 3, 0, 376, 1103, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1464_1.75.rcp, , 0.375, 5, 0, 0, 601, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1464_2.25.rcp, , 0.015625, 1, 0, 0, 379, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1465_1.25.rcp, , 0.078125, 2, 0, 108, 331, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1465_1.75.rcp, , 0.078125, 3, 0, 0, 201, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1465_2.25.rcp, , 0.0625, 2, 0, 0, 142, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1466_1.25.rcp, , 0.1875, 3, 0, 376, 1103, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1466_1.75.rcp, , 0.484375, 5, 0, 0, 601, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1466_2.25.rcp, , 0.015625, 1, 0, 0, 379, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1467_1.25.rcp, , 0.109375, 2, 0, 108, 331, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1467_1.75.rcp, , 0.109375, 3, 0, 0, 201, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1467_2.25.rcp, , 0.0625, 2, 0, 0, 142, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1468_1.25.rcp, , 0.265625, 3, 0, 376, 1103, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1468_1.75.rcp, , 0.515625, 5, 0, 0, 601, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1468_2.25.rcp, , 0.015625, 1, 0, 0, 379, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1469_1.25.rcp, , 0.0625, 2, 0, 108, 331, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1469_1.75.rcp, , 0.1875, 3, 0, 0, 201, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1469_2.25.rcp, , 0.03125, 2, 0, 0, 142, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1470_1.25.rcp, , 0.265625, 3, 0, 376, 1103, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1470_1.75.rcp, , 0.71875, 5, 0, 0, 601, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1470_2.25.rcp, , 0.015625, 1, 0, 0, 379, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1471_1.25.rcp, , 8.78125, 11, 0, 108, 4339, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1471_1.75.rcp, , 10, 16, 0, 0, 1720, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1471_2.25.rcp, , 8.03125, 7, 0, 0, 504, 100, -1, 0
RESULT, RCPSPEarliTardi, mv147_1.25.rcp, , 0.15625, 4, 0, 0, 87, 100, -1, 0
RESULT, RCPSPEarliTardi, mv147_1.75.rcp, , 0, 1, 0, 8, 76, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1472_1.25.rcp, , 8.625, 12, 0, 0, 4083, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1472_1.75.rcp, , 5.26563, 3, 0, 85, 818, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1472_2.25.rcp, , 4.98438, 3, 0, 44, 354, 100, -1, 0
RESULT, RCPSPEarliTardi, mv147_2.25.rcp, , 0.015625, 1, 0, 18, 56, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1473_1.25.rcp, , 9.39063, 9, 0, 314, 6143, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1473_1.75.rcp, , 9.79688, 26, 0, 112, 1576, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1473_2.25.rcp, , 6.78125, 11, 0, 11, 763, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1474_1.25.rcp, , 8.76563, 17, 0, 35, 5523, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1474_1.75.rcp, , 9.6875, 14, 0, 0, 1869, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1474_2.25.rcp, , 5.4375, 3, 0, 0, 584, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1475_1.25.rcp, , 10.1875, 15, 0, 108, 3864, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1475_1.75.rcp, , 7.09375, 9, 0, 0, 1878, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1475_2.25.rcp, , 7.5625, 6, 0, 0, 526, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1476_1.25.rcp, , 9.95313, 18, 0, 0, 2906, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1476_1.75.rcp, , 5.57813, 3, 0, 85, 818, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1476_2.25.rcp, , 7.84375, 7, 0, 44, 338, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1477_1.25.rcp, , 8.21875, 20, 0, 314, 4740, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1477_1.75.rcp, , 8.70313, 17, 0, 112, 2183, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1477_2.25.rcp, , 7.875, 13, 0, 11, 731, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1478_1.25.rcp, , 9.82813, 15, 0, 35, 5905, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1478_1.75.rcp, , 6.54688, 10, 0, 0, 1973, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1478_2.25.rcp, , 7.5, 8, 0, 0, 552, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1479_1.25.rcp, , 6.71875, 15, 0, 108, 4297, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1479_1.75.rcp, , 7.28125, 13, 0, 0, 1594, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1479_2.25.rcp, , 8.82813, 6, 0, 0, 553, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1480_1.25.rcp, , 9.6875, 20, 0, 314, 4995, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1480_1.75.rcp, , 10, 26, 0, 112, 2454, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1480_2.25.rcp, , 6.96875, 7, 0, 11, 778, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1481_1.25.rcp, , 9.84375, 13, 0, 61, 1856, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1481_1.75.rcp, , 5.60938, 5, 0, 69, 751, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1481_2.25.rcp, , 2.04688, 3, 0, 63, 444, 100, -1, 0
RESULT, RCPSPEarliTardi, mv148_1.25.rcp, , 0.03125, 3, 0, 41, 133, 100, -1, 0
RESULT, RCPSPEarliTardi, mv148_1.75.rcp, , 0, 2, 0, 0, 65, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1482_1.25.rcp, , 7.15625, 13, 0, 160, 1412, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1482_1.75.rcp, , 10.0469, 4, 0, 68, 1075, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1482_2.25.rcp, , 3.03125, 7, 0, 0, 662, 100, -1, 0
RESULT, RCPSPEarliTardi, mv148_2.25.rcp, , 0, 1, 0, 0, 72, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1483_1.25.rcp, , 5.65625, 7, 0, 61, 1811, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1483_1.75.rcp, , 9.65625, 6, 0, 69, 776, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1483_2.25.rcp, , 1.92188, 3, 0, 63, 444, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1484_1.25.rcp, , 7.8125, 9, 0, 160, 1390, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1484_1.75.rcp, , 6.78125, 5, 0, 68, 1110, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1484_2.25.rcp, , 1.46875, 7, 0, 0, 662, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1485_1.25.rcp, , 5.45313, 11, 0, 61, 1638, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1485_1.75.rcp, , 10.0469, 6, 0, 69, 735, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1485_2.25.rcp, , 1.90625, 3, 0, 63, 444, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1486_1.25.rcp, , 7.4375, 9, 0, 160, 1393, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1486_1.75.rcp, , 8.73438, 6, 0, 68, 987, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1486_2.25.rcp, , 3.3125, 7, 0, 0, 662, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1487_1.25.rcp, , 7.23438, 7, 0, 61, 1986, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1487_1.75.rcp, , 6.46875, 4, 0, 69, 728, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1487_2.25.rcp, , 2, 3, 0, 63, 444, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1488_1.25.rcp, , 5.625, 8, 0, 160, 1400, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1488_1.75.rcp, , 9.0625, 8, 0, 68, 978, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1488_2.25.rcp, , 1.4375, 7, 0, 0, 662, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1489_1.25.rcp, , 7.5, 12, 0, 61, 1638, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1489_1.75.rcp, , 8.46875, 8, 0, 69, 728, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1489_2.25.rcp, , 1.8125, 3, 0, 63, 444, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1490_1.25.rcp, , 8.40625, 12, 0, 160, 1393, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1490_1.75.rcp, , 7.5625, 8, 0, 68, 987, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1490_2.25.rcp, , 2.78125, 7, 0, 0, 662, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1491_1.25.rcp, , 0.578125, 3, 0, 270, 934, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1491_1.75.rcp, , 4.8125, 6, 0, 0, 432, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1491_2.25.rcp, , 0.140625, 2, 0, 0, 221, 100, -1, 0
RESULT, RCPSPEarliTardi, mv149_1.25.rcp, , 0.015625, 3, 0, 139, 206, 100, -1, 0
RESULT, RCPSPEarliTardi, mv149_1.75.rcp, , 0.078125, 2, 0, 63, 104, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1492_1.25.rcp, , 0.265625, 2, 0, 222, 728, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1492_1.75.rcp, , 0.140625, 3, 0, 2, 401, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1492_2.25.rcp, , 0.1875, 3, 0, 0, 296, 100, -1, 0
RESULT, RCPSPEarliTardi, mv149_2.25.rcp, , 0.015625, 1, 0, 35, 51, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1493_1.25.rcp, , 0.65625, 3, 0, 270, 934, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1493_1.75.rcp, , 5.9375, 6, 0, 0, 432, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1493_2.25.rcp, , 0.28125, 2, 0, 0, 221, 100, -1, 0
RESULT, RCPSPEarliTardi, mv1494_1.25.rcp, , 0.265625, 2, 0, 222, 728, 100, -1, 0
