ILOG_CSV_FORMAT,1.1,,,,,,,,,,

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine,
RESULT, RCPSP, KSD/j120_29_5.rcp, ,2.58372,2,1,102,102,100,-1,0
RESULT, RCPSP, KSD/j120_29_6.rcp, ,137.678,5,0,88,92,100,-1,0
RESULT, RCPSP, KSD/j120_29_7.rcp, ,0.0200288,2,1,97,97,100,-1,0
RESULT, RCPSP, KSD/j120_29_8.rcp, ,14.7612,5,1,80,80,100,-1,0
RESULT, RCPSP, KSD/j120_29_9.rcp, ,0.0300432,2,1,97,97,100,-1,0
RESULT, RCPSP, KSD/j120_29_10.rcp, ,0.0400576,2,1,96,96,100,-1,0
RESULT, RCPSP, KSD/j120_30_1.rcp, ,0.0100144,2,1,102,102,100,-1,0
RESULT, RCPSP, KSD/j120_30_2.rcp, ,0.0200288,1,1,112,112,100,-1,0
RESULT, RCPSP, KSD/j120_30_3.rcp, ,0.0300432,2,1,108,108,100,-1,0
RESULT, RCPSP, KSD/j120_30_4.rcp, ,0.0200288,2,1,83,83,100,-1,0
RESULT, RCPSP, KSD/j120_30_5.rcp, ,17.3449,5,0,81,85,100,-1,0
RESULT, RCPSP, KSD/j120_30_6.rcp, ,0.0200288,2,1,79,79,100,-1,0
RESULT, RCPSP, KSD/j120_30_7.rcp, ,20.9001,6,1,93,93,100,-1,0
RESULT, RCPSP, KSD/j120_30_8.rcp, ,0.050072,2,1,79,79,100,-1,0
RESULT, RCPSP, KSD/j120_30_9.rcp, ,0.0200288,2,1,93,93,100,-1,0
RESULT, RCPSP, KSD/j120_30_10.rcp, ,0.0200288,2,1,86,86,100,-1,0
RESULT, RCPSP, KSD/j120_31_1.rcp, ,293.843,14,0,92,206,100,-1,0
RESULT, RCPSP, KSD/j120_31_2.rcp, ,273.964,16,0,82,204,100,-1,0
RESULT, RCPSP, KSD/j120_31_3.rcp, ,226.866,27,0,80,182,100,-1,0
RESULT, RCPSP, KSD/j120_31_4.rcp, ,132.31,27,0,112,231,100,-1,0
RESULT, RCPSP, KSD/j120_31_5.rcp, ,71.3526,8,0,97,214,100,-1,0
RESULT, RCPSP, KSD/j120_31_6.rcp, ,155.974,19,0,101,200,100,-1,0
RESULT, RCPSP, KSD/j120_31_7.rcp, ,223.592,19,0,110,213,100,-1,0
RESULT, RCPSP, KSD/j120_31_8.rcp, ,217.743,17,0,92,199,100,-1,0
RESULT, RCPSP, KSD/j120_31_9.rcp, ,76.8104,18,0,99,199,100,-1,0
RESULT, RCPSP, KSD/j120_31_10.rcp, ,254.516,22,0,90,247,100,-1,0
RESULT, RCPSP, KSD/j120_32_1.rcp, ,250.47,11,0,99,153,100,-1,0
RESULT, RCPSP, KSD/j120_32_2.rcp, ,248.427,13,0,100,136,100,-1,0
RESULT, RCPSP, KSD/j120_32_3.rcp, ,146.39,9,0,101,150,100,-1,0
RESULT, RCPSP, KSD/j120_32_4.rcp, ,195.641,12,0,108,140,100,-1,0
RESULT, RCPSP, KSD/j120_32_5.rcp, ,113.894,12,0,99,144,100,-1,0
RESULT, RCPSP, KSD/j120_32_6.rcp, ,154.342,8,0,94,133,100,-1,0
RESULT, RCPSP, KSD/j120_32_7.rcp, ,101.226,7,0,104,126,100,-1,0
RESULT, RCPSP, KSD/j120_32_8.rcp, ,160.351,8,0,81,142,100,-1,0
RESULT, RCPSP, KSD/j120_32_9.rcp, ,124.729,7,0,86,133,100,-1,0
RESULT, RCPSP, KSD/j120_32_10.rcp, ,230.782,8,0,91,135,100,-1,0
RESULT, RCPSP, KSD/j120_33_1.rcp, ,250.009,7,0,99,109,100,-1,0
RESULT, RCPSP, KSD/j120_33_2.rcp, ,150.907,7,0,92,117,100,-1,0
RESULT, RCPSP, KSD/j120_33_3.rcp, ,214.308,8,0,88,110,100,-1,0
RESULT, RCPSP, KSD/j120_33_4.rcp, ,233.856,5,0,97,117,100,-1,0
RESULT, RCPSP, KSD/j120_33_5.rcp, ,221.238,7,0,108,147,100,-1,0
RESULT, RCPSP, KSD/j120_33_6.rcp, ,13.5295,4,0,115,120,100,-1,0
RESULT, RCPSP, KSD/j120_33_7.rcp, ,179.658,8,0,93,127,100,-1,0
RESULT, RCPSP, KSD/j120_33_8.rcp, ,54.8188,5,0,90,115,100,-1,0
RESULT, RCPSP, KSD/j120_33_9.rcp, ,88.6375,6,0,102,118,100,-1,0
RESULT, RCPSP, KSD/j120_33_10.rcp, ,12.6983,3,0,88,111,100,-1,0
RESULT, RCPSP, KSD/j120_34_1.rcp, ,6.02867,2,0,72,80,100,-1,0
RESULT, RCPSP, KSD/j120_34_2.rcp, ,26.5782,6,0,95,108,100,-1,0
RESULT, RCPSP, KSD/j120_34_3.rcp, ,58.3038,4,0,94,104,100,-1,0
RESULT, RCPSP, KSD/j120_34_4.rcp, ,30.2435,3,0,94,96,100,-1,0
RESULT, RCPSP, KSD/j120_34_5.rcp, ,100.665,7,0,99,105,100,-1,0
RESULT, RCPSP, KSD/j120_34_6.rcp, ,0.100144,2,1,100,100,100,-1,0
RESULT, RCPSP, KSD/j120_34_7.rcp, ,8.71253,5,1,105,105,100,-1,0
RESULT, RCPSP, KSD/j120_34_8.rcp, ,70.1909,5,0,81,91,100,-1,0
RESULT, RCPSP, KSD/j120_34_9.rcp, ,93.4344,6,0,83,96,100,-1,0
RESULT, RCPSP, KSD/j120_34_10.rcp, ,0.050072,2,1,101,101,100,-1,0
RESULT, RCPSP, KSD/j120_35_1.rcp, ,0.0300432,2,1,87,87,100,-1,0
RESULT, RCPSP, KSD/j120_35_2.rcp, ,55.3796,3,0,111,113,100,-1,0
RESULT, RCPSP, KSD/j120_35_3.rcp, ,121.244,3,1,77,77,100,-1,0
RESULT, RCPSP, KSD/j120_35_4.rcp, ,0.0600864,2,1,101,101,100,-1,0
RESULT, RCPSP, KSD/j120_35_5.rcp, ,59.0449,3,0,92,94,100,-1,0
RESULT, RCPSP, KSD/j120_35_6.rcp, ,0.0200288,2,1,86,86,100,-1,0
RESULT, RCPSP, KSD/j120_35_7.rcp, ,0.0400576,2,1,99,99,100,-1,0
RESULT, RCPSP, KSD/j120_35_8.rcp, ,0.0300432,2,1,101,101,100,-1,0
RESULT, RCPSP, KSD/j120_35_9.rcp, ,110.048,6,1,91,91,100,-1,0
RESULT, RCPSP, KSD/j120_35_10.rcp, ,0.0300432,2,1,86,86,100,-1,0
RESULT, RCPSP, KSD/j120_36_1.rcp, ,272.732,14,0,98,219,100,-1,0
RESULT, RCPSP, KSD/j120_36_2.rcp, ,280.213,19,0,89,234,100,-1,0
RESULT, RCPSP, KSD/j120_36_3.rcp, ,293.732,19,0,91,240,100,-1,0
RESULT, RCPSP, KSD/j120_36_4.rcp, ,252.804,16,0,96,253,100,-1,0
RESULT, RCPSP, KSD/j120_36_5.rcp, ,218.424,22,0,95,237,100,-1,0
RESULT, RCPSP, KSD/j120_36_6.rcp, ,282.917,22,0,101,239,100,-1,0
RESULT, RCPSP, KSD/j120_36_7.rcp, ,192.737,13,0,103,217,100,-1,0
RESULT, RCPSP, KSD/j120_36_8.rcp, ,142.184,8,0,83,182,100,-1,0
RESULT, RCPSP, KSD/j120_36_9.rcp, ,75.769,12,0,104,234,100,-1,0
RESULT, RCPSP, KSD/j120_36_10.rcp, ,143.687,16,0,91,226,100,-1,0
RESULT, RCPSP, KSD/j120_37_1.rcp, ,119.592,7,0,96,151,100,-1,0
RESULT, RCPSP, KSD/j120_37_2.rcp, ,196.212,10,0,86,149,100,-1,0
RESULT, RCPSP, KSD/j120_37_3.rcp, ,297.728,9,0,101,144,100,-1,0
RESULT, RCPSP, KSD/j120_37_4.rcp, ,67.5271,9,0,95,170,100,-1,0
RESULT, RCPSP, KSD/j120_37_5.rcp, ,122.516,7,0,114,216,100,-1,0
RESULT, RCPSP, KSD/j120_37_6.rcp, ,230.992,7,0,105,170,100,-1,0
RESULT, RCPSP, KSD/j120_37_7.rcp, ,200.568,11,0,82,166,100,-1,0
RESULT, RCPSP, KSD/j120_37_8.rcp, ,64.2424,8,0,116,188,100,-1,0
RESULT, RCPSP, KSD/j120_37_9.rcp, ,181.341,8,0,82,149,100,-1,0
RESULT, RCPSP, KSD/j120_37_10.rcp, ,80.706,7,0,80,136,100,-1,0
RESULT, RCPSP, KSD/j120_38_1.rcp, ,261.156,5,0,103,110,100,-1,0
RESULT, RCPSP, KSD/j120_38_2.rcp, ,235.048,5,0,92,129,100,-1,0
RESULT, RCPSP, KSD/j120_38_3.rcp, ,244.912,7,0,105,159,100,-1,0
RESULT, RCPSP, KSD/j120_38_4.rcp, ,224.363,8,0,116,143,100,-1,0
RESULT, RCPSP, KSD/j120_38_5.rcp, ,53.8474,6,0,95,116,100,-1,0
RESULT, RCPSP, KSD/j120_38_6.rcp, ,57.5528,6,0,95,126,100,-1,0
RESULT, RCPSP, KSD/j120_38_7.rcp, ,25.036,5,0,91,107,100,-1,0
RESULT, RCPSP, KSD/j120_38_8.rcp, ,288.895,7,0,98,127,100,-1,0
RESULT, RCPSP, KSD/j120_38_9.rcp, ,280.003,8,0,134,137,100,-1,0
RESULT, RCPSP, KSD/j120_38_10.rcp, ,271.761,5,0,96,143,100,-1,0
RESULT, RCPSP, KSD/j120_39_1.rcp, ,179.178,5,1,95,95,100,-1,0
RESULT, RCPSP, KSD/j120_39_2.rcp, ,40.0676,4,0,104,112,100,-1,0
RESULT, RCPSP, KSD/j120_39_3.rcp, ,16.7841,3,0,100,115,100,-1,0
RESULT, RCPSP, KSD/j120_39_4.rcp, ,34.74,4,0,76,101,100,-1,0
RESULT, RCPSP, KSD/j120_39_5.rcp, ,0.0400576,2,1,106,106,100,-1,0
RESULT, RCPSP, KSD/j120_39_6.rcp, ,0.0600864,2,1,95,95,100,-1,0
RESULT, RCPSP, KSD/j120_39_7.rcp, ,33.9188,5,0,94,107,100,-1,0
RESULT, RCPSP, KSD/j120_39_8.rcp, ,114.805,8,0,93,99,100,-1,0
RESULT, RCPSP, KSD/j120_39_9.rcp, ,230.421,5,0,77,94,100,-1,0
RESULT, RCPSP, KSD/j120_39_10.rcp, ,91.5717,5,0,99,113,100,-1,0
RESULT, RCPSP, KSD/j120_40_1.rcp, ,6.02867,2,0,78,83,100,-1,0
RESULT, RCPSP, KSD/j120_40_2.rcp, ,21.8714,3,1,90,90,100,-1,0
RESULT, RCPSP, KSD/j120_40_3.rcp, ,13.8199,3,1,87,87,100,-1,0
RESULT, RCPSP, KSD/j120_40_4.rcp, ,0.0300432,1,1,112,112,100,-1,0
RESULT, RCPSP, KSD/j120_40_5.rcp, ,0.0300432,2,1,101,101,100,-1,0
RESULT, RCPSP, KSD/j120_40_6.rcp, ,0.0400576,2,1,90,90,100,-1,0
RESULT, RCPSP, KSD/j120_40_7.rcp, ,0.0200288,1,1,91,91,100,-1,0
RESULT, RCPSP, KSD/j120_40_8.rcp, ,0.0300432,1,1,97,97,100,-1,0
RESULT, RCPSP, KSD/j120_40_9.rcp, ,0.050072,2,1,117,117,100,-1,0
RESULT, RCPSP, KSD/j120_40_10.rcp, ,0.0200288,1,1,96,96,100,-1,0
RESULT, RCPSP, KSD/j120_41_1.rcp, ,18.6668,7,0,103,127,100,-1,0
RESULT, RCPSP, KSD/j120_41_2.rcp, ,9.79408,8,0,99,141,100,-1,0
RESULT, RCPSP, KSD/j120_41_3.rcp, ,14.0202,9,0,119,142,100,-1,0
RESULT, RCPSP, KSD/j120_41_4.rcp, ,21.9115,6,0,87,120,100,-1,0
RESULT, RCPSP, KSD/j120_41_5.rcp, ,6.96001,7,0,115,138,100,-1,0
RESULT, RCPSP, KSD/j120_41_6.rcp, ,22.0117,8,0,91,113,100,-1,0
RESULT, RCPSP, KSD/j120_41_7.rcp, ,35.3608,11,0,91,110,100,-1,0
RESULT, RCPSP, KSD/j120_41_8.rcp, ,6.02867,2,0,110,138,100,-1,0
RESULT, RCPSP, KSD/j120_41_9.rcp, ,20.0889,9,0,95,122,100,-1,0
RESULT, RCPSP, KSD/j120_41_10.rcp, ,8.23184,10,0,121,137,100,-1,0
RESULT, RCPSP, KSD/j120_42_1.rcp, ,8.46217,6,0,91,110,100,-1,0
RESULT, RCPSP, KSD/j120_42_2.rcp, ,0.0300432,2,1,126,126,100,-1,0
RESULT, RCPSP, KSD/j120_42_3.rcp, ,7.3005,5,0,100,106,100,-1,0
RESULT, RCPSP, KSD/j120_42_4.rcp, ,8.96289,7,0,102,104,100,-1,0
RESULT, RCPSP, KSD/j120_42_5.rcp, ,9.58378,9,0,108,121,100,-1,0
RESULT, RCPSP, KSD/j120_42_6.rcp, ,10.6854,7,0,88,120,100,-1,0
RESULT, RCPSP, KSD/j120_42_7.rcp, ,0.0200288,2,0,118,123,100,-1,0
RESULT, RCPSP, KSD/j120_42_8.rcp, ,80.8062,13,0,101,114,100,-1,0
RESULT, RCPSP, KSD/j120_42_9.rcp, ,10.3048,5,0,96,104,100,-1,0
RESULT, RCPSP, KSD/j120_42_10.rcp, ,13.7398,7,0,102,118,100,-1,0
RESULT, RCPSP, KSD/j120_43_1.rcp, ,6.15886,3,0,100,105,100,-1,0
RESULT, RCPSP, KSD/j120_43_2.rcp, ,0.0400576,2,0,115,120,100,-1,0
RESULT, RCPSP, KSD/j120_43_3.rcp, ,0.620893,2,1,95,95,100,-1,0
RESULT, RCPSP, KSD/j120_43_4.rcp, ,84.4614,7,0,100,105,100,-1,0
RESULT, RCPSP, KSD/j120_43_5.rcp, ,7.21037,4,0,98,105,100,-1,0
RESULT, RCPSP, KSD/j120_43_6.rcp, ,9.05302,7,0,85,98,100,-1,0
RESULT, RCPSP, KSD/j120_43_7.rcp, ,3.45497,2,0,117,122,100,-1,0
RESULT, RCPSP, KSD/j120_43_8.rcp, ,0.0300432,2,1,115,115,100,-1,0
RESULT, RCPSP, KSD/j120_43_9.rcp, ,0.0300432,2,0,101,105,100,-1,0
RESULT, RCPSP, KSD/j120_43_10.rcp, ,0.050072,2,0,111,113,100,-1,0
RESULT, RCPSP, KSD/j120_44_1.rcp, ,0.0200288,2,1,100,100,100,-1,0
RESULT, RCPSP, KSD/j120_44_2.rcp, ,6.01865,2,0,102,112,100,-1,0
RESULT, RCPSP, KSD/j120_44_3.rcp, ,0.0100144,2,1,107,107,100,-1,0
RESULT, RCPSP, KSD/j120_44_4.rcp, ,0.0400576,2,0,93,95,100,-1,0
RESULT, RCPSP, KSD/j120_44_5.rcp, ,0.0600864,2,0,94,98,100,-1,0
RESULT, RCPSP, KSD/j120_44_6.rcp, ,0.0300432,2,1,106,106,100,-1,0
RESULT, RCPSP, KSD/j120_44_7.rcp, ,0.0200288,2,1,98,98,100,-1,0
RESULT, RCPSP, KSD/j120_44_8.rcp, ,7.14027,4,0,105,108,100,-1,0
RESULT, RCPSP, KSD/j120_44_9.rcp, ,0.0200288,2,1,91,91,100,-1,0
RESULT, RCPSP, KSD/j120_44_10.rcp, ,0.0200288,2,1,98,98,100,-1,0
RESULT, RCPSP, KSD/j120_45_1.rcp, ,0.0200288,2,1,108,108,100,-1,0
RESULT, RCPSP, KSD/j120_45_2.rcp, ,0.0200288,2,1,91,91,100,-1,0
RESULT, RCPSP, KSD/j120_45_3.rcp, ,0.0200288,2,1,98,98,100,-1,0
RESULT, RCPSP, KSD/j120_45_4.rcp, ,0.0100144,2,1,103,103,100,-1,0
RESULT, RCPSP, KSD/j120_45_5.rcp, ,1.09157,2,0,114,116,100,-1,0
RESULT, RCPSP, KSD/j120_45_6.rcp, ,0.0100144,1,1,125,125,100,-1,0
RESULT, RCPSP, KSD/j120_45_7.rcp, ,0.0100144,2,1,103,103,100,-1,0
RESULT, RCPSP, KSD/j120_45_8.rcp, ,0.0200288,2,1,103,103,100,-1,0
RESULT, RCPSP, KSD/j120_45_9.rcp, ,0.0200288,2,1,114,114,100,-1,0
RESULT, RCPSP, KSD/j120_45_10.rcp, ,0.0100144,2,1,99,99,100,-1,0
RESULT, RCPSP, KSD/j120_46_1.rcp, ,293.041,15,0,119,200,100,-1,0
RESULT, RCPSP, KSD/j120_46_2.rcp, ,76.8705,29,0,117,205,100,-1,0
RESULT, RCPSP, KSD/j120_46_3.rcp, ,138.099,16,0,104,182,100,-1,0
RESULT, RCPSP, KSD/j120_46_4.rcp, ,77.5615,16,0,90,175,100,-1,0
RESULT, RCPSP, KSD/j120_46_5.rcp, ,238.693,20,0,97,158,100,-1,0
RESULT, RCPSP, KSD/j120_46_6.rcp, ,169.454,17,0,97,184,100,-1,0
RESULT, RCPSP, KSD/j120_46_7.rcp, ,88.2469,11,0,106,179,100,-1,0
RESULT, RCPSP, KSD/j120_46_8.rcp, ,113.393,14,0,96,183,100,-1,0
RESULT, RCPSP, KSD/j120_46_9.rcp, ,45.7858,13,0,95,173,100,-1,0
RESULT, RCPSP, KSD/j120_46_10.rcp, ,138.059,11,0,105,194,100,-1,0
RESULT, RCPSP, KSD/j120_47_1.rcp, ,166.6,16,0,107,143,100,-1,0
RESULT, RCPSP, KSD/j120_47_2.rcp, ,43.9232,15,0,107,134,100,-1,0
RESULT, RCPSP, KSD/j120_47_3.rcp, ,22.4222,3,0,99,130,100,-1,0
RESULT, RCPSP, KSD/j120_47_4.rcp, ,137.438,18,0,106,136,100,-1,0
RESULT, RCPSP, KSD/j120_47_5.rcp, ,129.106,14,0,106,130,100,-1,0
RESULT, RCPSP, KSD/j120_47_6.rcp, ,286.502,6,0,100,143,100,-1,0
RESULT, RCPSP, KSD/j120_47_7.rcp, ,82.729,7,0,86,122,100,-1,0
RESULT, RCPSP, KSD/j120_47_8.rcp, ,228.038,19,0,81,138,100,-1,0
RESULT, RCPSP, KSD/j120_47_9.rcp, ,281.174,16,0,104,146,100,-1,0
RESULT, RCPSP, KSD/j120_47_10.rcp, ,258.081,14,0,102,134,100,-1,0
RESULT, RCPSP, KSD/j120_48_1.rcp, ,37.4639,8,0,95,102,100,-1,0
RESULT, RCPSP, KSD/j120_48_2.rcp, ,60.7073,7,0,88,115,100,-1,0
RESULT, RCPSP, KSD/j120_48_3.rcp, ,12.2376,11,0,104,114,100,-1,0
RESULT, RCPSP, KSD/j120_48_4.rcp, ,31.8959,7,0,105,130,100,-1,0
RESULT, RCPSP, KSD/j120_48_5.rcp, ,88.2769,7,0,93,112,100,-1,0
RESULT, RCPSP, KSD/j120_48_6.rcp, ,283.297,7,0,94,106,100,-1,0
RESULT, RCPSP, KSD/j120_48_7.rcp, ,33.348,8,0,102,109,100,-1,0
RESULT, RCPSP, KSD/j120_48_8.rcp, ,34.9002,8,0,103,116,100,-1,0
RESULT, RCPSP, KSD/j120_48_9.rcp, ,154.332,14,0,101,113,100,-1,0
RESULT, RCPSP, KSD/j120_48_10.rcp, ,139.461,11,0,102,113,100,-1,0
RESULT, RCPSP, KSD/j120_49_1.rcp, ,0.0200288,2,1,96,96,100,-1,0
RESULT, RCPSP, KSD/j120_49_2.rcp, ,120.864,8,0,100,111,100,-1,0
RESULT, RCPSP, KSD/j120_49_3.rcp, ,48.71,6,0,93,97,100,-1,0
RESULT, RCPSP, KSD/j120_49_4.rcp, ,95.4472,9,0,90,98,100,-1,0
RESULT, RCPSP, KSD/j120_49_5.rcp, ,224.102,4,0,82,89,100,-1,0
RESULT, RCPSP, KSD/j120_49_6.rcp, ,0.0200288,2,1,128,128,100,-1,0
RESULT, RCPSP, KSD/j120_49_7.rcp, ,172.678,6,0,97,99,100,-1,0
RESULT, RCPSP, KSD/j120_49_8.rcp, ,7.52081,5,0,112,114,100,-1,0
RESULT, RCPSP, KSD/j120_49_9.rcp, ,36.4124,4,0,97,98,100,-1,0
RESULT, RCPSP, KSD/j120_49_10.rcp, ,58.5141,4,0,87,98,100,-1,0
RESULT, RCPSP, KSD/j120_50_1.rcp, ,0.0200288,2,1,116,116,100,-1,0
RESULT, RCPSP, KSD/j120_50_2.rcp, ,148.524,9,1,112,112,100,-1,0
RESULT, RCPSP, KSD/j120_50_3.rcp, ,0.0200288,2,1,111,111,100,-1,0
RESULT, RCPSP, KSD/j120_50_4.rcp, ,15.282,5,0,94,101,100,-1,0
RESULT, RCPSP, KSD/j120_50_5.rcp, ,1.37197,2,1,100,100,100,-1,0
RESULT, RCPSP, KSD/j120_50_6.rcp, ,0.0200288,2,1,102,102,100,-1,0
RESULT, RCPSP, KSD/j120_50_7.rcp, ,0.0200288,2,1,137,137,100,-1,0
RESULT, RCPSP, KSD/j120_50_8.rcp, ,0.0300432,2,1,112,112,100,-1,0
RESULT, RCPSP, KSD/j120_50_9.rcp, ,0.0200288,2,1,101,101,100,-1,0
RESULT, RCPSP, KSD/j120_50_10.rcp, ,48.0491,4,1,103,103,100,-1,0
RESULT, RCPSP, KSD/j120_51_1.rcp, ,268.055,21,0,100,215,100,-1,0
RESULT, RCPSP, KSD/j120_51_2.rcp, ,124.098,13,0,92,232,100,-1,0
RESULT, RCPSP, KSD/j120_51_3.rcp, ,134.423,16,0,93,235,100,-1,0
RESULT, RCPSP, KSD/j120_51_4.rcp, ,254.426,19,0,91,221,100,-1,0
RESULT, RCPSP, KSD/j120_51_5.rcp, ,212.015,19,0,102,243,100,-1,0
RESULT, RCPSP, KSD/j120_51_6.rcp, ,296.977,33,0,104,224,100,-1,0
RESULT, RCPSP, KSD/j120_51_7.rcp, ,258.071,19,0,91,223,100,-1,0
RESULT, RCPSP, KSD/j120_51_8.rcp, ,95.4873,20,0,85,222,100,-1,0
RESULT, RCPSP, KSD/j120_51_9.rcp, ,146.611,22,0,104,223,100,-1,0
RESULT, RCPSP, KSD/j120_51_10.rcp, ,138.549,26,0,108,242,100,-1,0
RESULT, RCPSP, KSD/j120_52_1.rcp, ,168.713,20,0,113,182,100,-1,0
RESULT, RCPSP, KSD/j120_52_2.rcp, ,135.805,13,0,111,189,100,-1,0
RESULT, RCPSP, KSD/j120_52_3.rcp, ,68.879,13,0,102,141,100,-1,0
RESULT, RCPSP, KSD/j120_52_4.rcp, ,167.691,18,0,113,176,100,-1,0
RESULT, RCPSP, KSD/j120_52_5.rcp, ,89.5087,10,0,113,175,100,-1,0
RESULT, RCPSP, KSD/j120_52_6.rcp, ,257.57,12,0,118,205,100,-1,0
RESULT, RCPSP, KSD/j120_52_7.rcp, ,83.8406,11,0,95,156,100,-1,0
RESULT, RCPSP, KSD/j120_52_8.rcp, ,264.51,14,0,114,164,100,-1,0
RESULT, RCPSP, KSD/j120_52_9.rcp, ,43.7329,8,0,88,156,100,-1,0
RESULT, RCPSP, KSD/j120_52_10.rcp, ,183.213,15,0,91,149,100,-1,0
RESULT, RCPSP, KSD/j120_53_1.rcp, ,80.1352,12,0,123,148,100,-1,0
RESULT, RCPSP, KSD/j120_53_2.rcp, ,185.867,6,0,108,117,100,-1,0
RESULT, RCPSP, KSD/j120_53_3.rcp, ,137.878,7,0,103,115,100,-1,0
RESULT, RCPSP, KSD/j120_53_4.rcp, ,63.4913,9,0,117,149,100,-1,0
RESULT, RCPSP, KSD/j120_53_5.rcp, ,131.639,7,0,96,116,100,-1,0
RESULT, RCPSP, KSD/j120_53_6.rcp, ,275.296,8,0,79,109,100,-1,0
RESULT, RCPSP, KSD/j120_53_7.rcp, ,87.1253,5,0,116,121,100,-1,0
RESULT, RCPSP, KSD/j120_53_8.rcp, ,227.247,13,0,103,143,100,-1,0
RESULT, RCPSP, KSD/j120_53_9.rcp, ,218.054,22,0,130,171,100,-1,0
RESULT, RCPSP, KSD/j120_53_10.rcp, ,122.266,11,0,111,135,100,-1,0
RESULT, RCPSP, KSD/j120_54_1.rcp, ,88.0466,7,0,98,107,100,-1,0
RESULT, RCPSP, KSD/j120_54_2.rcp, ,0.0300432,2,1,134,134,100,-1,0
RESULT, RCPSP, KSD/j120_54_3.rcp, ,8.23184,3,1,111,111,100,-1,0
RESULT, RCPSP, KSD/j120_54_4.rcp, ,209.962,8,0,119,121,100,-1,0
RESULT, RCPSP, KSD/j120_54_5.rcp, ,26.438,5,0,92,112,100,-1,0
RESULT, RCPSP, KSD/j120_54_6.rcp, ,64.2023,5,0,100,111,100,-1,0
RESULT, RCPSP, KSD/j120_54_7.rcp, ,32.9774,7,0,98,113,100,-1,0
RESULT, RCPSP, KSD/j120_54_8.rcp, ,98.9623,7,0,89,105,100,-1,0
RESULT, RCPSP, KSD/j120_54_9.rcp, ,133.192,5,0,95,110,100,-1,0
RESULT, RCPSP, KSD/j120_54_10.rcp, ,201.77,4,0,100,109,100,-1,0
RESULT, RCPSP, KSD/j120_55_1.rcp, ,99.5932,5,0,99,103,100,-1,0
RESULT, RCPSP, KSD/j120_55_2.rcp, ,0.0300432,2,1,83,83,100,-1,0
RESULT, RCPSP, KSD/j120_55_3.rcp, ,0.0200288,1,1,126,126,100,-1,0
RESULT, RCPSP, KSD/j120_55_4.rcp, ,88.0867,3,1,90,90,100,-1,0
RESULT, RCPSP, KSD/j120_55_5.rcp, ,0.0300432,2,1,106,106,100,-1,0
RESULT, RCPSP, KSD/j120_55_6.rcp, ,6.02867,2,0,98,102,100,-1,0
RESULT, RCPSP, KSD/j120_55_7.rcp, ,0.0300432,2,1,105,105,100,-1,0
RESULT, RCPSP, KSD/j120_55_8.rcp, ,108.776,5,1,101,101,100,-1,0
RESULT, RCPSP, KSD/j120_55_9.rcp, ,0.0300432,2,1,94,94,100,-1,0
RESULT, RCPSP, KSD/j120_55_10.rcp, ,0.050072,2,1,100,100,100,-1,0
RESULT, RCPSP, KSD/j120_56_1.rcp, ,213.928,25,0,95,246,100,-1,0
RESULT, RCPSP, KSD/j120_56_2.rcp, ,242.238,10,0,87,216,100,-1,0
RESULT, RCPSP, KSD/j120_56_3.rcp, ,143.426,12,0,93,253,100,-1,0
RESULT, RCPSP, KSD/j120_56_4.rcp, ,124.629,17,0,86,233,100,-1,0
RESULT, RCPSP, KSD/j120_56_5.rcp, ,274.995,20,0,117,296,100,-1,0
RESULT, RCPSP, KSD/j120_56_6.rcp, ,178.617,22,0,95,225,100,-1,0
RESULT, RCPSP, KSD/j120_56_7.rcp, ,251.051,26,0,117,297,100,-1,0
RESULT, RCPSP, KSD/j120_56_8.rcp, ,294.113,25,0,99,294,100,-1,0
RESULT, RCPSP, KSD/j120_56_9.rcp, ,283.267,19,0,101,299,100,-1,0
RESULT, RCPSP, KSD/j120_56_10.rcp, ,230.531,24,0,102,270,100,-1,0
RESULT, RCPSP, KSD/j120_57_1.rcp, ,115.276,10,0,114,194,100,-1,0
RESULT, RCPSP, KSD/j120_57_2.rcp, ,67.5672,13,0,104,169,100,-1,0
RESULT, RCPSP, KSD/j120_57_3.rcp, ,154.452,11,0,115,190,100,-1,0
RESULT, RCPSP, KSD/j120_57_4.rcp, ,32.8773,10,0,120,210,100,-1,0
RESULT, RCPSP, KSD/j120_57_5.rcp, ,110.759,9,0,96,187,100,-1,0
RESULT, RCPSP, KSD/j120_57_6.rcp, ,162.634,9,0,99,198,100,-1,0
RESULT, RCPSP, KSD/j120_57_7.rcp, ,274.825,11,0,115,171,100,-1,0
RESULT, RCPSP, KSD/j120_57_8.rcp, ,274.004,7,0,86,170,100,-1,0
RESULT, RCPSP, KSD/j120_57_9.rcp, ,209.411,11,0,108,176,100,-1,0
RESULT, RCPSP, KSD/j120_57_10.rcp, ,29.9431,8,0,121,173,100,-1,0
RESULT, RCPSP, KSD/j120_58_1.rcp, ,107.735,10,0,121,145,100,-1,0
RESULT, RCPSP, KSD/j120_58_2.rcp, ,151.578,5,0,106,129,100,-1,0
RESULT, RCPSP, KSD/j120_58_3.rcp, ,59.9262,5,0,91,124,100,-1,0
RESULT, RCPSP, KSD/j120_58_4.rcp, ,294.433,7,0,98,151,100,-1,0
RESULT, RCPSP, KSD/j120_58_5.rcp, ,139.03,4,0,101,123,100,-1,0
