ILOG_CSV_FORMAT,1.1,,,,,,,,,,

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine,
RESULT, QMRCPSP, pwso/qosp32x7/psp137.qmrcp,7 25,0.03125,1,1,-5989,-3441,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp139.qmrcp,7 25,0.03125,1,1,-5367,-3581,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp141.qmrcp,7 25,0.015625,1,1,-7395,-3148,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp142.qmrcp,7 25,0.03125,1,1,-5559,-3599,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp143.qmrcp,7 25,0.015625,1,1,-7671,-3564,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp144.qmrcp,7 25,0.03125,1,1,-6940,-3484,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp145.qmrcp,7 25,0.03125,1,1,-4173,-2987,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp146.qmrcp,7 25,0.03125,1,1,-6172,-3538,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp147.qmrcp,7 25,0.03125,1,1,-5453,-3231,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp148.qmrcp,7 25,0.015625,1,1,-4154,-2781,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp149.qmrcp,7 25,0.03125,1,1,-7187,-3574,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp150.qmrcp,7 25,0.015625,1,1,-6546,-3621,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp151.qmrcp,7 25,0.015625,1,1,-4320,-2825,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp152.qmrcp,7 25,0.03125,1,1,-5644,-2908,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp153.qmrcp,7 25,0.03125,1,1,-6799,-3499,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp154.qmrcp,7 25,0.03125,1,1,-5579,-3099,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp155.qmrcp,7 25,0.03125,1,1,-6855,-3863,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp156.qmrcp,7 25,0.03125,1,1,-5876,-2978,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp157.qmrcp,7 25,0.015625,1,1,-6757,-3591,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp158.qmrcp,7 25,0.03125,1,1,-4032,-3159,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp159.qmrcp,7 25,0.03125,1,1,-7131,-3865,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp160.qmrcp,7 25,0.015625,1,1,-5750,-3182,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp162.qmrcp,7 25,0.03125,1,1,-5870,-3639,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp163.qmrcp,7 25,0.015625,1,1,-5885,-3312,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp164.qmrcp,7 25,0.03125,1,1,-7133,-3838,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp165.qmrcp,7 25,0.015625,1,1,-6544,-3498,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp166.qmrcp,7 25,0.015625,1,1,-7793,-3987,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp167.qmrcp,7 25,0.03125,1,1,-6820,-4031,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp168.qmrcp,7 25,0.03125,1,1,-4852,-3148,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp169.qmrcp,7 25,0.015625,1,1,-7517,-3934,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp170.qmrcp,7 25,0.03125,1,1,-6420,-3132,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp171.qmrcp,7 25,0.03125,1,1,-4826,-3649,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp172.qmrcp,7 25,0.015625,1,1,-7534,-3723,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp173.qmrcp,7 25,0.03125,1,1,-7168,-4090,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp174.qmrcp,7 25,0.03125,1,1,-5325,-3172,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp175.qmrcp,7 25,0.03125,1,1,-6062,-3653,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp176.qmrcp,7 25,0.03125,1,1,-5780,-3241,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp177.qmrcp,7 25,0.03125,1,1,-5860,-3014,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp178.qmrcp,7 25,0.03125,1,1,-5218,-3056,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp179.qmrcp,7 25,0.046875,1,1,-6477,-4020,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp180.qmrcp,7 25,0.03125,1,1,-8103,-3790,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp181.qmrcp,7 25,0.015625,1,1,-6251,-3147,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp182.qmrcp,7 25,0.015625,1,1,-5591,-3870,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp183.qmrcp,7 25,0.03125,1,1,-6649,-3314,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp184.qmrcp,7 25,0.03125,1,1,-5584,-3502,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp186.qmrcp,7 25,0.03125,1,1,-6926,-3730,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp188.qmrcp,7 25,0.03125,1,1,-6247,-3410,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp189.qmrcp,7 25,0.03125,1,1,-6342,-3462,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp191.qmrcp,7 25,0.015625,1,1,-6380,-3484,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp192.qmrcp,7 25,0.015625,1,1,-5077,-2983,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp193.qmrcp,7 25,0.015625,1,1,-5327,-3319,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp194.qmrcp,7 25,0.03125,1,1,-6572,-3498,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp195.qmrcp,7 25,0.015625,1,1,-5867,-3942,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp196.qmrcp,7 25,0.03125,1,1,-6195,-3518,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp198.qmrcp,7 25,0.03125,1,1,-7809,-3594,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp199.qmrcp,7 25,0.03125,1,1,-6773,-3766,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp200.qmrcp,7 25,0.015625,1,1,-5880,-3686,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp201.qmrcp,7 25,0.015625,1,1,-6160,-3470,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp202.qmrcp,7 25,0.015625,1,1,-3320,-2624,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp203.qmrcp,7 25,0.015625,1,1,-5757,-3512,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp204.qmrcp,7 25,0.03125,1,1,-6537,-3896,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp205.qmrcp,7 25,0.03125,1,1,-6173,-3138,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp206.qmrcp,7 25,0.03125,1,1,-6114,-3290,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp207.qmrcp,7 25,0.03125,1,1,-6120,-3327,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp208.qmrcp,7 25,0.03125,1,1,-6062,-3234,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp209.qmrcp,7 25,0.015625,1,1,-7370,-3979,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp210.qmrcp,7 25,0.03125,1,1,-5258,-3359,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp211.qmrcp,7 25,0.015625,1,1,-8724,-4436,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp212.qmrcp,7 25,0.03125,1,1,-7397,-3751,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp213.qmrcp,7 25,0.015625,1,1,-9248,-5007,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp214.qmrcp,7 25,0.015625,1,1,-7883,-4276,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp215.qmrcp,7 25,0.015625,1,1,-8182,-4118,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp216.qmrcp,7 25,0.03125,1,1,-6304,-4394,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp217.qmrcp,7 25,0.015625,1,1,-7337,-3766,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp218.qmrcp,7 25,0.03125,1,1,-8346,-4210,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp219.qmrcp,7 25,0.015625,1,1,-6932,-4398,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp220.qmrcp,7 25,0.03125,1,1,-8178,-4120,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp221.qmrcp,7 25,0.03125,1,1,-7156,-3728,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp222.qmrcp,7 25,0.03125,1,1,-7247,-3658,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp223.qmrcp,7 25,0.03125,1,1,-6092,-3142,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp225.qmrcp,7 25,0.015625,1,1,-4128,-2845,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp226.qmrcp,7 25,0.03125,1,1,-5730,-3530,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp227.qmrcp,7 25,0.03125,1,1,-6248,-2948,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp228.qmrcp,7 25,0.015625,1,1,-6566,-2995,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp229.qmrcp,7 25,0.03125,1,1,-6713,-3750,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp230.qmrcp,7 25,0.03125,1,1,-7480,-3799,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp231.qmrcp,7 25,0.03125,1,1,-7489,-3657,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp232.qmrcp,7 25,0.03125,1,1,-6063,-3084,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp233.qmrcp,7 25,0.015625,1,1,-6356,-4081,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp234.qmrcp,7 25,0.03125,1,1,-5754,-3245,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp235.qmrcp,7 25,0.03125,1,1,-6806,-3836,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp236.qmrcp,7 25,0.015625,1,1,-5843,-2938,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp237.qmrcp,7 25,0.03125,1,1,-6744,-3583,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp238.qmrcp,7 25,0.03125,1,1,-5052,-3109,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp239.qmrcp,7 25,0.015625,1,1,-5064,-3188,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp240.qmrcp,7 25,0.015625,1,1,-6237,-3694,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp241.qmrcp,7 25,0.015625,1,1,-4657,-2951,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp242.qmrcp,7 25,0.03125,1,1,-6291,-2854,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp243.qmrcp,7 25,0.03125,1,1,-6594,-3186,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp244.qmrcp,7 25,0.03125,1,1,-4755,-3324,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp245.qmrcp,7 25,0.015625,1,1,-6102,-4401,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp246.qmrcp,7 25,0.03125,1,1,-7154,-3270,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp247.qmrcp,7 25,0.03125,1,1,-6101,-3391,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp248.qmrcp,7 25,0.03125,1,1,-6606,-4103,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp249.qmrcp,7 25,0.015625,1,1,-6488,-3774,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp250.qmrcp,7 25,0.03125,1,1,-6083,-3439,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp251.qmrcp,7 25,0.03125,1,1,-5548,-2653,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp252.qmrcp,7 25,0.015625,1,1,-6178,-3064,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp253.qmrcp,7 25,0.03125,1,1,-5283,-2673,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp254.qmrcp,7 25,0.03125,1,1,-4788,-3170,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp255.qmrcp,7 25,0.03125,1,1,-6456,-3695,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp256.qmrcp,7 25,0.015625,1,1,-7126,-3117,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp257.qmrcp,7 25,0.03125,1,1,-5249,-3235,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp258.qmrcp,7 25,0.03125,1,1,-6402,-2988,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp260.qmrcp,7 25,0.03125,1,1,-5046,-2882,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp261.qmrcp,7 25,0.03125,1,1,-7282,-3376,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp262.qmrcp,7 25,0.03125,1,1,-6013,-3067,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp263.qmrcp,7 25,0.015625,1,1,-3908,-2606,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp264.qmrcp,7 25,0.03125,1,1,-4630,-2747,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp265.qmrcp,7 25,0.03125,1,1,-3341,-2611,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp266.qmrcp,7 25,0.015625,1,1,-6045,-3278,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp267.qmrcp,7 25,0.015625,1,1,-5312,-2729,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp268.qmrcp,7 25,0.03125,1,1,-5637,-2896,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp269.qmrcp,7 25,0.03125,1,1,-5315,-3435,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp270.qmrcp,7 25,0.03125,1,1,-3710,-2813,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp271.qmrcp,7 25,0.03125,1,1,-5698,-3167,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp272.qmrcp,7 25,0.015625,1,1,-5001,-2845,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp273.qmrcp,7 25,0.015625,1,1,-7615,-3253,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp274.qmrcp,7 25,0.015625,1,1,-4044,-2821,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp275.qmrcp,7 25,0.03125,1,1,-6687,-3176,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp276.qmrcp,7 25,0.03125,1,1,-4754,-3392,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp277.qmrcp,7 25,0.03125,1,1,-3360,-2526,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp278.qmrcp,7 25,0.03125,1,1,-6684,-3071,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp279.qmrcp,7 25,0.03125,1,1,-7836,-3178,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp281.qmrcp,7 25,0.015625,1,1,-3854,-2707,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp282.qmrcp,7 25,0.03125,1,1,-5628,-2975,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp283.qmrcp,7 25,0.015625,1,1,-5837,-3165,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp284.qmrcp,7 25,0.03125,1,1,-5283,-2798,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp285.qmrcp,7 25,0.03125,1,1,-6060,-3197,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp286.qmrcp,7 25,0.03125,1,1,-5777,-2800,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp287.qmrcp,7 25,0.015625,1,1,-5114,-3076,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp288.qmrcp,7 25,0.03125,1,1,-5669,-2810,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp289.qmrcp,7 25,0.015625,1,1,-3619,-2920,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp290.qmrcp,7 25,0.015625,1,1,-5557,-3072,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp291.qmrcp,7 25,0.03125,1,1,-6767,-3075,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp292.qmrcp,7 25,0.015625,1,1,-4579,-2701,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp293.qmrcp,7 25,0.015625,1,1,-5485,-2907,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp294.qmrcp,7 25,0.015625,1,1,-6410,-3278,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp296.qmrcp,7 25,0.03125,1,1,-4305,-2871,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp297.qmrcp,7 25,0.03125,1,1,-3306,-2631,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp298.qmrcp,7 25,0.03125,1,1,-5416,-2943,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp299.qmrcp,7 25,0.03125,1,1,-5383,-2742,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp300.qmrcp,7 25,0.015625,1,1,-3154,-2732,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp301.qmrcp,7 25,0.015625,1,1,-6121,-3118,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp303.qmrcp,7 25,0.03125,1,1,-5272,-3164,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp304.qmrcp,7 25,0.015625,1,1,-4223,-2716,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp306.qmrcp,7 25,0.015625,1,1,-4940,-2994,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp307.qmrcp,7 25,0.03125,1,1,-4198,-2458,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp308.qmrcp,7 25,0.015625,1,1,-4823,-2797,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp309.qmrcp,7 25,0.03125,1,1,-4138,-2661,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp310.qmrcp,7 25,0.03125,1,1,-7030,-3144,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp311.qmrcp,7 25,0.03125,1,1,-7411,-3407,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp312.qmrcp,7 25,0.03125,1,1,-4382,-3121,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp314.qmrcp,7 25,0.03125,1,1,-6510,-2760,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp315.qmrcp,7 25,0.03125,1,1,-6509,-3345,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp316.qmrcp,7 25,0.015625,1,1,-5619,-3127,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp317.qmrcp,7 25,0.015625,1,1,-3291,-2633,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp318.qmrcp,7 25,0.03125,1,1,-6482,-3126,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp319.qmrcp,7 25,0.015625,1,1,-3940,-2974,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp320.qmrcp,7 25,0.015625,1,1,-4247,-2585,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp321.qmrcp,7 25,0.015625,1,1,-5046,-3347,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp322.qmrcp,7 25,0.03125,1,1,-7534,-3937,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp323.qmrcp,7 25,0.015625,1,1,-7488,-4285,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp324.qmrcp,7 25,0.03125,1,1,-6967,-4481,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp326.qmrcp,7 25,0.03125,1,1,-7228,-4721,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp327.qmrcp,7 25,0.03125,1,1,-7297,-4229,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp328.qmrcp,7 25,0.015625,1,1,-7896,-4539,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp329.qmrcp,7 25,0.015625,1,1,-7743,-4801,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp330.qmrcp,7 25,0.03125,1,1,-5513,-3785,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp331.qmrcp,7 25,0.03125,1,1,-5911,-3292,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp332.qmrcp,7 25,0.03125,1,1,-4664,-3027,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp333.qmrcp,7 25,0.03125,1,1,-6980,-3022,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp334.qmrcp,7 25,0.03125,1,1,-6077,-2811,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp335.qmrcp,7 25,0.03125,1,1,-4160,-2895,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp336.qmrcp,7 25,0.015625,1,1,-5454,-3003,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp337.qmrcp,7 25,0.015625,1,1,-3668,-2628,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp338.qmrcp,7 25,0.015625,1,1,-6676,-2935,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp339.qmrcp,7 25,0.03125,1,1,-6853,-3180,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp340.qmrcp,7 25,0.015625,1,1,-6432,-2867,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp341.qmrcp,7 25,0.015625,1,1,-5426,-2823,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp342.qmrcp,7 25,0.03125,1,1,-6736,-3021,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp343.qmrcp,7 25,0.03125,1,1,-4774,-2861,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp344.qmrcp,7 25,0.015625,1,1,-5560,-2930,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp345.qmrcp,7 25,0.03125,1,1,-6085,-2956,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp346.qmrcp,7 25,0.015625,1,1,-4085,-2606,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp347.qmrcp,7 25,0.03125,1,1,-4533,-2988,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp348.qmrcp,7 25,0.03125,1,1,-4839,-2797,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp349.qmrcp,7 25,0.015625,1,1,-5981,-3106,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp350.qmrcp,7 25,0.03125,1,1,-5677,-3121,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp351.qmrcp,7 25,0.015625,1,1,-5306,-3343,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp352.qmrcp,7 25,0.015625,1,1,-4405,-2854,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp353.qmrcp,7 25,0.03125,1,1,-5084,-3149,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp354.qmrcp,7 25,0.015625,1,1,-4447,-2738,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp355.qmrcp,7 25,0.03125,1,1,-6184,-3259,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp356.qmrcp,7 25,0.03125,1,1,-5748,-3160,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp358.qmrcp,7 25,0.03125,1,1,-3958,-2765,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp359.qmrcp,7 25,0.03125,1,1,-5010,-2648,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp360.qmrcp,7 25,0.015625,1,1,-5252,-3048,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp361.qmrcp,7 25,0.015625,1,1,-4201,-2717,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp362.qmrcp,7 25,0.03125,1,1,-4884,-2807,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp363.qmrcp,7 25,0.03125,1,1,-6323,-3041,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp364.qmrcp,7 25,0.03125,1,1,-5207,-2757,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp365.qmrcp,7 25,0.03125,1,1,-4614,-2887,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp366.qmrcp,7 25,0.03125,1,1,-5033,-3051,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp367.qmrcp,7 25,0.03125,1,1,-5101,-2573,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp369.qmrcp,7 25,0.015625,1,1,-3152,-2443,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp370.qmrcp,7 25,0.015625,1,1,-5526,-3518,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp371.qmrcp,7 25,0.015625,1,1,-5516,-2987,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp372.qmrcp,7 25,0.03125,1,1,-4973,-2775,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp373.qmrcp,7 25,0.03125,1,1,-5202,-2797,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp374.qmrcp,7 25,0.015625,1,1,-6959,-3760,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp375.qmrcp,7 25,0.015625,1,1,-3628,-2470,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp376.qmrcp,7 25,0.015625,1,1,-6531,-3108,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x7/psp378.qmrcp,7 25,0.03125,1,1,-6744,-3048,100,-1,0
